type,std,mean,nasc
1,0.18852205,0.17676475,0.41078150
1,0.17907010,0.17578985,0.41681147
1,0.17244675,0.17525034,0.44802942
1,0.16888927,0.17489849,0.49660327
1,0.16720476,0.17520745,0.49916751
1,0.16355577,0.17434055,0.53780807
1,0.16212665,0.17440352,0.52789870
1,0.16190110,0.17284179,0.53366428
1,0.16214899,0.16959934,0.50900166
1,0.15912961,0.16751811,0.52687073
1,0.15498627,0.16532507,0.54507531
1,0.15315320,0.16456419,0.54078234
1,0.15263654,0.16458202,0.55055072
1,0.15327432,0.16352980,0.59459411
1,0.15085963,0.16418865,0.60872314
1,0.14637344,0.16367975,0.60864664
1,0.14089247,0.16311518,0.59686716
1,0.13824914,0.16306046,0.55432079
1,0.13580927,0.16206727,0.53331673
1,0.13587274,0.16065741,0.50321495
1,0.13554572,0.16071199,0.49778156
1,0.13514657,0.15992758,0.50542847
1,0.13555197,0.15926005,0.49983395
1,0.13516149,0.15933570,0.47170597
1,0.13397860,0.15915466,0.46056182
1,0.13208099,0.15898763,0.44850961
1,0.13007091,0.15755520,0.44217960
1,0.13085420,0.15649185,0.41898037
1,0.12891837,0.15559115,0.39973228
1,0.12660254,0.15251041,0.41013549
1,0.12314352,0.15228307,0.46801113
1,0.12094377,0.15247466,0.54078909
1,0.12073113,0.15250445,0.56225636
1,0.11927450,0.15193249,0.51760577
1,0.11957756,0.15170649,0.51666506
1,0.12067820,0.15089255,0.51559006
1,0.12042499,0.15138881,0.49522714
1,0.12144925,0.15147918,0.44882586
1,0.12416705,0.15069776,0.41672983
1,0.12476739,0.15011774,0.40765464
1,0.12463855,0.15030892,0.41448461
1,0.12467369,0.14963682,0.43106176
1,0.12413414,0.14970106,0.44883312
1,0.12407650,0.14925599,0.44798375
1,0.12437724,0.14890173,0.44640785
1,0.12305566,0.14889222,0.45565163
1,0.12245992,0.14905605,0.46770760
1,0.12252248,0.14953204,0.48712992
1,0.12294926,0.14901032,0.48944072
1,0.12303300,0.14887024,0.49008240
1,0.12293616,0.14901407,0.47347619
1,0.12295085,0.14844932,0.44888460
1,0.12226133,0.14871478,0.43719134
1,0.12227134,0.15015952,0.40644486
1,0.12214880,0.15008508,0.40324255
1,0.12211260,0.14940050,0.40288914
1,0.12131058,0.15035964,0.39143981
1,0.12101590,0.15010783,0.37695727
1,0.12122137,0.14932829,0.37480625
1,0.11926617,0.14968448,0.37212713
1,0.11896679,0.14962641,0.37232544
1,0.11836013,0.14988732,0.38150574
1,0.11795345,0.14974320,0.40025033
1,0.11782017,0.14990761,0.42796795
1,0.11783556,0.15013456,0.43109981
1,0.11763851,0.15045495,0.41637533
1,0.11746600,0.15024847,0.40249845
1,0.11739451,0.14983274,0.38283692
1,0.11534910,0.14897376,0.34400385
1,0.11498291,0.14869233,0.36111064
1,0.11508616,0.14872078,0.37645683
1,0.11540671,0.14699594,0.37765894
1,0.10954033,0.14664314,0.37847107
1,0.10165074,0.14433529,0.38557457
1,0.10397699,0.14398572,0.37950483
1,0.10393056,0.14404412,0.36032939
1,0.10411077,0.14299470,0.36504054
1,0.10395295,0.14295148,0.37978113
1,0.10402010,0.14296794,0.40154416
1,0.10471806,0.14193832,0.40088300
1,0.10471433,0.14164565,0.39566552
1,0.10485016,0.14174755,0.39742002
1,0.10484267,0.14111171,0.38983629
1,0.10499543,0.14087681,0.39726365
1,0.10487156,0.14268098,0.42078630
1,0.10470626,0.14320095,0.43095325
1,0.10471020,0.14329593,0.44172773
1,0.10506007,0.14351527,0.46027533
1,0.10250709,0.14608946,0.47881005
1,0.10051590,0.14700262,0.48262195
1,0.10023126,0.14763091,0.50240650
1,0.10014500,0.14720984,0.50667895
1,0.09945863,0.14805750,0.49078945
1,0.09951717,0.14885003,0.50189323
1,0.09944238,0.14954880,0.50775702
1,0.09954113,0.15032846,0.50787077
1,0.09979363,0.15024706,0.50892493
1,0.09973197,0.15119746,0.50966013
1,0.09972072,0.15152301,0.50782444
1,0.09955681,0.15203598,0.49426497
1,0.09881430,0.15271996,0.49145613
1,0.09878977,0.15247986,0.48843644
1,0.09787430,0.15240569,0.47904054
1,0.09731951,0.15325462,0.47520941
1,0.09637699,0.15342326,0.47652209
1,0.09507589,0.15257779,0.47536089
1,0.09525881,0.15336271,0.47611515
1,0.09527448,0.15344767,0.46206948
1,0.09531893,0.15348395,0.46625719
1,0.09518717,0.15512171,0.47135946
1,0.09516907,0.15522596,0.46524863
1,0.09265254,0.15461661,0.46633734
1,0.09154732,0.15405697,0.44350490
1,0.09179620,0.15394712,0.41423598
1,0.09175121,0.15418419,0.39472102
1,0.09236865,0.15392514,0.37598579
1,0.09464077,0.15371622,0.34552304
1,0.09524845,0.15475953,0.35119675
1,0.09592702,0.15817344,0.34316829
1,0.09607727,0.15899107,0.37117785
1,0.09611071,0.16023510,0.39991565
1,0.09594135,0.16141592,0.40612437
1,0.09600143,0.16230871,0.40457231
1,0.09620179,0.16240360,0.39317802
1,0.09624505,0.16582167,0.39476992
1,0.09674908,0.16789734,0.40130532
1,0.09813732,0.17267999,0.40573281
1,0.09748644,0.17491700,0.39768479
1,0.09783879,0.17640583,0.36810207
1,0.09749480,0.17580855,0.37447104
1,0.09683919,0.17807075,0.38563180
1,0.09659720,0.17859658,0.39526856
1,0.09750540,0.17931753,0.38497112
1,0.09836835,0.18103994,0.39722082
1,0.09835607,0.18028928,0.40649854
1,0.09809552,0.18213532,0.40555071
1,0.09911672,0.18363803,0.40257986
1,0.09913007,0.18587462,0.41219633
1,0.09915995,0.18598599,0.41700426
1,0.09968716,0.18754563,0.42634043
1,0.09931359,0.18931760,0.42543822
1,0.09900357,0.19089408,0.41463758
1,0.09918871,0.19085008,0.43470606
1,0.09917773,0.19014708,0.45501215
1,0.09841699,0.19143548,0.48713852
1,0.09779789,0.19328261,0.51029514
1,0.09811866,0.19306804,0.53135985
1,0.09813998,0.19389957,0.53777445
1,0.09755254,0.19424686,0.53320431
1,0.09717646,0.19694450,0.55666508
1,0.09748678,0.19776904,0.58815849
1,0.09750274,0.19901557,0.60253187
1,0.09742959,0.20068555,0.60745647
1,0.09678124,0.20340296,0.60667686
1,0.09663200,0.20257935,0.61124687
1,0.09652283,0.20460213,0.62590920
1,0.09593662,0.20518678,0.62458609
1,0.09616705,0.20641226,0.61926124
1,0.09614621,0.20771170,0.60584527
1,0.09693394,0.20932179,0.59568778
1,0.10406272,0.21130172,0.55415775
1,0.12198038,0.21213458,0.52923066
1,0.13129977,0.21382059,0.53920375
1,0.14091002,0.21759290,0.52093679
1,0.15764187,0.21949100,0.53750595
1,0.17312545,0.22099602,0.54039263
1,0.18680025,0.22327520,0.53421648
1,0.19596154,0.22391634,0.53445682
1,0.20255501,0.22414576,0.52806418
1,0.20818297,0.22418069,0.56045092
1,0.20946036,0.22376760,0.55692546
1,0.21021538,0.22476183,0.55199060
1,0.21044296,0.22668806,0.55370959
1,0.21054173,0.22743425,0.54703852
1,0.21051782,0.22833437,0.54319805
1,0.21287254,0.22856805,0.51812109
1,0.21627000,0.23023751,0.53124164
1,0.22011830,0.23091717,0.54808317
1,0.22479005,0.23092443,0.60315292
1,0.22941708,0.23229539,0.63230053
1,0.23401012,0.23313474,0.64170863
1,0.23801737,0.23376302,0.59930468
1,0.23998847,0.23542875,0.58386983
1,0.24202712,0.23653547,0.54200935
1,0.24189998,0.23792966,0.48634618
1,0.24316467,0.23911181,0.48099008
1,0.24444405,0.24066895,0.50219760
1,0.24658391,0.24108113,0.48237950
1,0.25091046,0.24237385,0.48487979
1,0.25633154,0.24283465,0.47637185
1,0.26323792,0.24374762,0.46672050
1,0.26957160,0.24454963,0.47968628
1,0.27456854,0.24488324,0.50350521
1,0.29014284,0.24496824,0.50845376
1,0.31344412,0.24524451,0.48963600
1,0.34338354,0.24595986,0.46279665
1,0.35634146,0.24699843,0.46158972
1,0.36349405,0.24959136,0.43972563
1,0.37602317,0.25046932,0.44348540
1,0.38823025,0.25105182,0.42843803
1,0.40063880,0.25088883,0.42728613
1,0.41410962,0.25227509,0.44940388
1,0.43040753,0.25608770,0.48329676
1,0.45150555,0.25668510,0.50664729
1,0.47377839,0.25640186,0.54874486
1,0.49180970,0.25692183,0.58073551
1,0.50738614,0.25787842,0.61294024
1,0.52273548,0.25854238,0.65813151
1,0.54183505,0.25881395,0.69633851
1,0.55790358,0.25890020,0.69433516
1,0.56450543,0.25953192,0.68489706
1,0.56750558,0.26017735,0.70952228
1,0.56709696,0.25980094,0.74076420
1,0.56669655,0.25974275,0.77406549
1,0.56692581,0.26010495,0.78217915
1,0.56608975,0.26078741,0.76565277
1,0.56589459,0.26098092,0.74518713
1,0.56587893,0.26219571,0.70510934
1,0.56491205,0.26325764,0.70646111
1,0.56336976,0.26335918,0.70296355
4,0.56207316,0.26406280,0.69017886
4,0.56114972,0.26453920,0.68133098
4,0.56047533,0.26515180,0.67687057
4,0.55980895,0.26549198,0.66573803
4,0.55901422,0.26547435,0.64145726
4,0.55803365,0.26571254,0.62267223
4,0.55707673,0.26557448,0.55194049
4,0.55622811,0.26496003,0.54919164
4,0.55622703,0.26645839,0.54600837
4,0.55620540,0.26656308,0.51453515
4,0.55515892,0.26709240,0.45112059
4,0.55439715,0.26674434,0.39596865
4,0.55304089,0.26624039,0.39507181
4,0.55196331,0.26734183,0.42047019
4,0.55095758,0.26813076,0.43667503
4,0.55199785,0.26801204,0.43926721
4,0.55186416,0.26777607,0.46407353
4,0.55151745,0.26773636,0.47786024
4,0.55010477,0.26890305,0.48540706
4,0.54908827,0.27031349,0.46021238
4,0.54661720,0.27138715,0.46403140
4,0.54392724,0.27311709,0.48625016
4,0.54071420,0.27474088,0.48434779
4,0.53953235,0.27475803,0.47717926
4,0.53798545,0.27473315,0.45068632
4,0.53706520,0.27605569,0.41572243
4,0.53614418,0.27612357,0.40380890
4,0.53474362,0.27586841,0.42561350
4,0.53341909,0.27670505,0.46601685
4,0.53221334,0.27619984,0.50226682
4,0.53076399,0.27673850,0.53060957
4,0.53073606,0.27708606,0.56362400
4,0.53035006,0.27648957,0.57896269
4,0.52944843,0.27488472,0.58123677
4,0.52702748,0.27495915,0.58049546
4,0.52669599,0.27440303,0.57188121
4,0.52693889,0.27390850,0.59840222
4,0.52640796,0.27408878,0.60417128
4,0.52555817,0.27366788,0.59897641
4,0.52466912,0.27322996,0.57119556
4,0.52248900,0.27240710,0.54185677
4,0.52139445,0.27261124,0.51584569
4,0.52122889,0.27269338,0.50884105
4,0.52025034,0.27221450,0.50606389
4,0.51886871,0.27242396,0.48311237
4,0.51546709,0.27264536,0.48135062
4,0.51331526,0.27274511,0.47902808
4,0.51163144,0.27456334,0.49510629
4,0.50999692,0.27484714,0.51820593
4,0.50787434,0.27559956,0.53349943
4,0.50717265,0.27569406,0.56492777
4,0.50804524,0.27558909,0.59478233
4,0.50481459,0.27511809,0.63179947
4,0.50320450,0.27513333,0.65810092
4,0.50227853,0.27551523,0.66754934
4,0.50282315,0.27579477,0.66097231
4,0.49978617,0.27586343,0.62637890
4,0.49763870,0.27553488,0.56783906
4,0.49794176,0.27591518,0.50494341
4,0.49689946,0.27577502,0.43836021
4,0.49466664,0.27654632,0.34471107
4,0.49312854,0.27645405,0.37042105
4,0.49214958,0.27637162,0.37961603
4,0.49102839,0.27631346,0.38189687
4,0.48953420,0.27528034,0.37831802
4,0.49076477,0.27528509,0.42268769
4,0.49363554,0.27492661,0.44824183
4,0.49636700,0.27320406,0.45094713
4,0.49980999,0.26995004,0.45120805
4,0.50069378,0.26909522,0.45092655
4,0.50013644,0.26838926,0.44755993
4,0.49960524,0.26932682,0.44040885
4,0.49943711,0.26867229,0.42747976
4,0.49997207,0.26810108,0.42615849
4,0.50099104,0.26686735,0.42820108
4,0.50279842,0.26576935,0.42640064
4,0.50429402,0.26521859,0.43194205
4,0.50451895,0.26446415,0.43646302
4,0.50492141,0.26355491,0.44803030
4,0.50653960,0.26280084,0.45921525
4,0.50888452,0.26160600,0.45313771
4,0.51192859,0.26132194,0.44861206
4,0.51489457,0.26128935,0.44854647
4,0.51572054,0.26038179,0.44643039
4,0.51640116,0.25979633,0.45153314
4,0.51726074,0.26003699,0.47735282
4,0.51871026,0.25939257,0.49232679
4,0.52049687,0.25888838,0.49309093
4,0.52174337,0.25880455,0.49438577
4,0.52205972,0.25701337,0.49150728
4,0.52202511,0.25655243,0.48295818
4,0.52224734,0.25555416,0.47502900
4,0.52287807,0.25448231,0.47807743
4,0.52550587,0.25417865,0.47056225
4,0.52620209,0.25367392,0.47643849
4,0.52592202,0.25323286,0.48462755
4,0.52596853,0.25233946,0.48986605
4,0.52691584,0.25056578,0.53347686
4,0.52761304,0.24679423,0.57711978
4,0.52457671,0.24534947,0.60120163
4,0.51824029,0.24408757,0.62355419
4,0.50660936,0.24196085,0.63091162
4,0.50340861,0.24124543,0.63975733
4,0.50234020,0.23987694,0.61917079
4,0.49793380,0.23622093,0.58363815
4,0.49368691,0.23404189,0.58851290
4,0.48785040,0.22950871,0.60580321
4,0.48060576,0.22680814,0.60213618
4,0.46968130,0.22549724,0.59449892
4,0.45324204,0.22628777,0.62099069
4,0.43306590,0.22468850,0.64016039
4,0.41298239,0.22473596,0.64771111
4,0.39351532,0.22432259,0.65138626
4,0.37168362,0.22278043,0.63266514
4,0.34116518,0.22279514,0.60811094
4,0.31010052,0.22113838,0.66583768
4,0.29462512,0.22041295,0.69174521
4,0.28719315,0.21818575,0.70972025
4,0.28710576,0.21773739,0.69502815
4,0.28685348,0.21669452,0.70509711
4,0.28677983,0.21497151,0.69880232
4,0.28689251,0.21329522,0.67915338
4,0.28429131,0.21415657,0.65234530
4,0.28060844,0.21427742,0.65050858
4,0.27835038,0.21293619,0.64938842
4,0.27821413,0.21132113,0.63596369
4,0.27840629,0.21081628,0.63395606
4,0.27847648,0.20971183,0.62034437
4,0.27816910,0.20920206,0.59810104
4,0.27747957,0.20649566,0.55294632
4,0.27677340,0.20534574,0.52593893
4,0.27596467,0.20401223,0.52259353
4,0.27670997,0.20126794,0.53186831
4,0.27689600,0.19881083,0.52813620
4,0.27227958,0.19874407,0.52436198
4,0.26838577,0.19617756,0.56629854
4,0.26952588,0.19525990,0.59434914
4,0.27043656,0.19407431,0.60604846
4,0.27116040,0.19291011,0.60884280
4,0.27101625,0.19143443,0.55513289
4,0.26893082,0.18901001,0.52294555
4,0.25897976,0.18781757,0.51119267
4,0.25348432,0.18495350,0.50707428
4,0.25423279,0.18089214,0.51045910
4,0.25387529,0.17975913,0.53284067
1,0.24603659,0.17840550,0.54495931
1,0.24404216,0.17660101,0.55034219
1,0.24409189,0.17706079,0.53833459
1,0.24441851,0.17613240,0.52611466
1,0.24484043,0.17579912,0.51615480
1,0.24550461,0.17654298,0.50557812
1,0.24624826,0.17587148,0.48346236
1,0.24675533,0.17356151,0.46777110
1,0.24678607,0.17221258,0.44538740
1,0.24613412,0.17158426,0.44184712
1,0.24490172,0.17113280,0.44319135
1,0.24473502,0.16961778,0.43763514
1,0.24538386,0.16908123,0.43734624
1,0.24556939,0.16899454,0.45016363
1,0.24532454,0.16738089,0.46349884
1,0.24554109,0.16627856,0.50699597
1,0.24533080,0.16605679,0.54009948
1,0.24539633,0.16487702,0.56104523
1,0.24587945,0.16461689,0.56759200
1,0.24555530,0.16335052,0.55954035
1,0.24150890,0.16265208,0.55593266
1,0.24038099,0.16121875,0.55097190
1,0.24024029,0.16074083,0.55553023
1,0.23969333,0.15917046,0.59114424
1,0.24019763,0.15854446,0.62007966
1,0.23988912,0.15763826,0.61581938
1,0.23886858,0.15664344,0.60571715
1,0.23387711,0.15657706,0.57995787
1,0.22759202,0.15652993,0.54627673
1,0.22220170,0.15597354,0.55203001
1,0.22022265,0.15512004,0.54501848
1,0.22078068,0.15370823,0.53748512
1,0.22019521,0.15212874,0.54084124
1,0.21837890,0.14962609,0.53194980
1,0.20498168,0.15036109,0.51141356
1,0.18402016,0.15019094,0.48970576
1,0.15022272,0.14849849,0.46428035
1,0.13152032,0.14479830,0.53962623
1,0.13127659,0.14454018,0.54780319
1,0.13137266,0.14433133,0.55177166
1,0.13412515,0.14435481,0.44654017
1,0.13399967,0.14302437,0.48912892
1,0.13545772,0.14267209,0.47231755
1,0.13562887,0.14292865,0.53799145
1,0.13526778,0.14381067,0.57266303
1,0.13512974,0.15089839,0.59835149
1,0.13526396,0.15487852,0.59717864
1,0.13546820,0.15713745,0.57236409
1,0.13540787,0.15977619,0.56811786
1,0.13598443,0.15980212,0.54744611
1,0.13559364,0.16327608,0.53798285
1,0.13114489,0.16576095,0.51080421
1,0.12483580,0.16549661,0.46107752
1,0.12147947,0.16641934,0.42193749
1,0.11942723,0.16760919,0.44053333
1,0.11841938,0.16757976,0.43890382
1,0.11841563,0.16908594,0.45563215
1,0.11913153,0.17006995,0.44808168
1,0.11844522,0.17005070,0.42046183
1,0.11826284,0.16977224,0.42039485
1,0.11856792,0.16950462,0.41402796
1,0.11840255,0.17038409,0.42052941
1,0.11811652,0.17111131,0.42272079
1,0.11804545,0.17056438,0.42488137
1,0.11680471,0.17169953,0.43506594
1,0.11512717,0.17105132,0.44658948
1,0.11391170,0.17071385,0.44591753
1,0.11378293,0.17090544,0.44575664
1,0.11409696,0.16990903,0.44370665
1,0.11369578,0.16955285,0.43849915
1,0.11045059,0.16965468,0.44032992
1,0.10785218,0.17000218,0.43064764
1,0.10442547,0.17046784,0.43872551
1,0.10281830,0.17018443,0.45231621
1,0.10376448,0.16940064,0.44775261
1,0.10630238,0.16949726,0.46297366
1,0.09880091,0.16920369,0.54010303
1,0.09815007,0.16845900,0.56016189
1,0.09860355,0.17031346,0.54551245
1,0.09852313,0.17122455,0.51267032
1,0.09808789,0.17080371,0.47990614
1,0.09887018,0.17150577,0.47824531
1,0.09914135,0.17139619,0.47736292
1,0.09964845,0.17051739,0.49269467
1,0.09964243,0.17112236,0.52084400
1,0.09967111,0.17143538,0.51897309
1,0.09978241,0.17145766,0.51979509
1,0.09960171,0.17179710,0.52084281
1,0.10044717,0.17226945,0.52198547
1,0.10144509,0.17356802,0.53891466
1,0.10272559,0.17455140,0.53414716
1,0.10276062,0.17504582,0.52203989
1,0.10244584,0.17479264,0.51961427
1,0.10234247,0.17482082,0.54201218
1,0.10143577,0.17509019,0.58719117
1,0.09997407,0.17828409,0.59767389
1,0.09903691,0.18058592,0.58641495
1,0.09903485,0.18593543,0.58162698
1,0.09816147,0.19221297,0.57808933
1,0.09728287,0.19291419,0.58420097
1,0.09691802,0.19752034,0.58675256
1,0.09496244,0.20264740,0.57599318
1,0.09465843,0.20804299,0.55797719
1,0.09553090,0.21079075,0.56359483
1,0.09570198,0.21193681,0.60613394
1,0.09534838,0.21364975,0.59586795
1,0.09534695,0.21823224,0.59489770
1,0.09554418,0.22207929,0.57668164
1,0.09559969,0.22532294,0.56764984
1,0.09727761,0.22644968,0.56837363
1,0.10195781,0.22672641,0.58297158
1,0.10456572,0.22953431,0.56183802
1,0.10522155,0.23361683,0.55642507
1,0.10532635,0.23591929,0.54252464
1,0.10505909,0.23728063,0.51848657
1,0.10497549,0.23647472,0.48040660
1,0.10518579,0.23771069,0.48666076
1,0.10493049,0.24042614,0.45691480
1,0.10721705,0.24343342,0.42280867
1,0.11427828,0.24347895,0.42303843
1,0.13448236,0.24283118,0.37081672
1,0.13496172,0.24208316,0.40048069
1,0.14026565,0.24306137,0.44956411
1,0.15740041,0.24396675,0.49306152
1,0.17523565,0.24592789,0.52824642
1,0.17606012,0.24829566,0.53667038
1,0.17747595,0.24902548,0.53648419
1,0.17869162,0.24840930,0.53845970
1,0.18321709,0.24828230,0.54324027
1,0.18800143,0.24883441,0.54337773
1,0.18998394,0.25039362,0.53623055
1,0.18996457,0.25219641,0.53807234
1,0.18971553,0.25263315,0.53756364
1,0.18964584,0.25430816,0.53852931
1,0.18965883,0.25650978,0.53740125
1,0.18961640,0.25741934,0.55858406
1,0.18994294,0.25877700,0.56467713
1,0.19111071,0.26056546,0.56628337
1,0.19091482,0.26124475,0.56175157
1,0.19098390,0.26217927,0.54577201
1,0.19102097,0.26356571,0.55019169
1,0.19106598,0.26624564,0.53747565
1,0.19105166,0.26801198,0.56880040
1,0.19111967,0.26853859,0.58692609
1,0.19184693,0.26882233,0.59639549
1,0.19313909,0.26930904,0.61641946
1,0.19414205,0.27021835,0.60621568
1,0.19619910,0.27208508,0.57604055
1,0.20189578,0.27310580,0.54953941
1,0.21050029,0.27351067,0.53221105
1,0.21588258,0.27469571,0.53243348
1,0.21901168,0.27562886,0.51958820
1,0.21885081,0.27660555,0.53275309
1,0.21839422,0.27736661,0.52757702
1,0.21879719,0.27844478,0.53281775
1,0.22109021,0.27834814,0.56631364
1,0.22387368,0.27909747,0.58600364
1,0.22553345,0.27931326,0.61551996
1,0.22769642,0.28067315,0.63715723
1,0.23130165,0.28190595,0.62886747
1,0.23916701,0.28215892,0.63813312
1,0.24839247,0.28200938,0.65520169
1,0.25321136,0.28326378,0.64844255
1,0.25554662,0.28337415,0.68990721
1,0.25850959,0.28242026,0.64434005
1,0.25956422,0.28253204,0.64859410
1,0.25875475,0.28302375,0.65483520
1,0.25897410,0.28197453,0.58787398
1,0.25757892,0.28179118,0.58710678
1,0.25720376,0.28329445,0.48635286
4,0.26536848,0.28326003,0.46975056
4,0.29252261,0.28325174,0.45786286
4,0.35931643,0.28395932,0.52069100
4,0.46290001,0.28370219,0.51524125
4,0.54059871,0.28352757,0.50222867
4,0.58147633,0.28377791,0.50210826
4,0.59893262,0.28392209,0.50066245
4,0.59848918,0.28318574,0.51106966
4,0.59793617,0.28255400,0.51840664
4,0.59822590,0.28249109,0.53081626
4,0.59884989,0.28208307,0.53019578
4,0.60523192,0.28275632,0.48721087
4,0.61972127,0.28263064,0.42091297
4,0.64598147,0.28342202,0.40537099
4,0.67448504,0.28349350,0.43228578
4,0.69929829,0.28522689,0.44243565
4,0.71034402,0.29147472,0.45827495
4,0.71795435,0.29811253,0.45200507
4,0.73029728,0.29976926,0.44974942
4,0.74594980,0.30093477,0.45646537
4,0.76050277,0.30185899,0.45886451
4,0.76956810,0.30426804,0.45813398
4,0.77162483,0.30584075,0.46699621
4,0.77038167,0.30656532,0.52449270
4,0.76882760,0.30689155,0.55785605
4,0.76771853,0.30771887,0.60279611
4,0.76624258,0.30796452,0.67939508
4,0.76476003,0.30991190,0.70240692
4,0.76339501,0.31024357,0.71294886
4,0.76295870,0.30922230,0.71262224
4,0.76244659,0.30905127,0.72488321
4,0.76360594,0.30803233,0.75686284
4,0.76393660,0.30717991,0.75009959
4,0.76281378,0.30755210,0.74619066
4,0.76126833,0.30801238,0.75276583
4,0.75918777,0.30789579,0.76607744
4,0.75925722,0.30841603,0.77973743
4,0.75957421,0.30907407,0.79276003
4,0.75921038,0.31168964,0.79348126
4,0.75835468,0.31446042,0.79680571
4,0.75703450,0.31558775,0.73831394
4,0.75515498,0.31664267,0.73690614
4,0.75371522,0.31712048,0.72939130
4,0.75239990,0.31811416,0.67630205
4,0.75002600,0.31871405,0.60006326
4,0.74811119,0.31922208,0.55858367
4,0.74536192,0.31895992,0.55851934
4,0.74366333,0.32053396,0.54817798
4,0.74340027,0.32027027,0.53338367
4,0.74216085,0.32078730,0.52252729
4,0.74133463,0.32156274,0.53230752
4,0.74011951,0.32184676,0.57733576
4,0.73819552,0.32231290,0.60908268
4,0.73611341,0.32268959,0.61918895
4,0.73382591,0.32239870,0.56760107
4,0.73249204,0.32326660,0.52083094
4,0.73299019,0.32363054,0.46335113
4,0.73426609,0.32383631,0.43291998
4,0.73292494,0.32390022,0.43817625
4,0.73000076,0.32422936,0.45229532
4,0.72720127,0.32402624,0.46516904
4,0.72601638,0.32470060,0.47116841
4,0.72522910,0.32383785,0.47282178
4,0.72401195,0.32452310,0.45019470
4,0.72230802,0.32317911,0.42677381
4,0.72134583,0.32272276,0.41286627
4,0.72137658,0.32264502,0.43540791
4,0.72230944,0.32232103,0.44173064
4,0.72234587,0.32117605,0.42862936
4,0.72203543,0.32102896,0.39300530
4,0.72141326,0.32038364,0.42464561
4,0.71975581,0.31998920,0.48306640
4,0.71682813,0.31938725,0.54574833
4,0.71513296,0.31841780,0.58134684
4,0.71602818,0.31772761,0.60199226
4,0.71781170,0.30995120,0.59772935
4,0.71890206,0.30561512,0.56877967
4,0.71886444,0.30322589,0.52303445
4,0.71973332,0.30060404,0.50844755
4,0.72067518,0.29991577,0.49165842
4,0.72205297,0.29627563,0.47102771
4,0.72287866,0.29369603,0.44992151
4,0.72388138,0.29278103,0.47328748
4,0.72504490,0.29108422,0.56782398
4,0.72673590,0.28985747,0.61780747
4,0.72842614,0.28933017,0.60663273
4,0.72933715,0.28737708,0.58784277
4,0.72812710,0.28587115,0.52790170
4,0.72887551,0.28563881,0.43727895
4,0.72983184,0.28567332,0.33286759
4,0.72837536,0.28559906,0.30357944
4,0.72643106,0.28467516,0.30575653
4,0.72583359,0.28403020,0.30411218
4,0.72526234,0.28307414,0.29937308
4,0.72361908,0.28162674,0.29600914
4,0.72105388,0.28180173,0.29698272
4,0.72081054,0.28141336,0.29797828
4,0.72003301,0.28128058,0.29832656
4,0.71891291,0.28078312,0.29854555
4,0.71806760,0.28013268,0.29977197
4,0.71781453,0.27962287,0.31578883
4,0.71840803,0.27901220,0.32266160
4,0.72114678,0.27834292,0.32402774
4,0.72290985,0.27744189,0.34663141
4,0.72457487,0.27696198,0.37683602
4,0.72671508,0.27562506,0.40821377
4,0.72922102,0.27508635,0.43444460
4,0.73134511,0.27376674,0.46147079
4,0.73200585,0.27220838,0.48267633
4,0.73063514,0.27079013,0.49400524
4,0.73024142,0.26981714,0.49627583
4,0.73089586,0.26852480,0.49497507
4,0.73246321,0.26795435,0.48999845
4,0.73391881,0.26792414,0.52287659
4,0.73390033,0.26724165,0.58963022
4,0.73444274,0.26630818,0.65336337
4,0.73427830,0.26590328,0.67910321
4,0.73395471,0.26541358,0.68468312
4,0.73426774,0.26494464,0.69115348
4,0.73438471,0.26314384,0.69452449
4,0.73438442,0.26272255,0.69169786
4,0.73416506,0.26171534,0.69319247
4,0.73375876,0.26134160,0.68740125
4,0.73348891,0.26124553,0.66739104
4,0.73396789,0.26084172,0.65864689
4,0.73413386,0.25763554,0.65472758
4,0.73415327,0.25557622,0.63123699
4,0.72999247,0.25000567,0.59721389
4,0.71041271,0.24426867,0.58615083
4,0.66242020,0.24402987,0.53861853
4,0.61398175,0.23934933,0.56307480
4,0.58387991,0.23535168,0.52573117
4,0.57174331,0.22830224,0.53346787
4,0.57361049,0.22530357,0.54920391
4,0.57569473,0.22379990,0.55514840
4,0.57704809,0.22198536,0.56154767
4,0.57736597,0.21697984,0.56163630
4,0.57314521,0.21314812,0.55959233
4,0.56147037,0.21002972,0.55337858
4,0.53458043,0.20856826,0.52960371
4,0.50029606,0.20798886,0.53117434
4,0.46544623,0.20513629,0.58109414
4,0.44702228,0.20107918,0.60165773
4,0.43353726,0.19806518,0.60087863
4,0.40996933,0.19665027,0.58487642
4,0.37611456,0.19659760,0.53693828
4,0.33901919,0.19510853,0.55196429
4,0.31023322,0.19229603,0.60880796
4,0.29946982,0.18899588,0.65379657
4,0.29888069,0.18767184,0.67837262
4,0.29938024,0.18705660,0.68551834
4,0.30032713,0.18697853,0.68727676
4,0.30160199,0.18587376,0.68728974
4,0.30306872,0.18507016,0.68579731
4,0.30427601,0.18293205,0.68446582
4,0.30377702,0.18037287,0.68305426
4,0.30293999,0.17834156,0.67844214
4,0.29585564,0.17910422,0.67276039
4,0.28855915,0.17886406,0.67280924
4,0.28196966,0.17841216,0.67492094
4,0.27697542,0.17767667,0.66766690
4,0.27715244,0.17656194,0.67512085
4,0.27735411,0.17693023,0.72041292
4,0.27801021,0.17502682,0.73600891
