timestamp,run,accuracy,motiontype,x,y,z
8146555856000,1,3,1,0.12764387,-0.0067117494,0.2335228
8146576273000,1,3,1,0.08751732,0.0039555747,0.18591252
8146596384000,1,3,1,0.12781674,-0.08771446,0.031067282
8146616281000,1,3,1,0.006241963,-0.081264764,-0.20280704
8146636301000,1,3,1,-0.08879626,-0.15811661,-0.06659469
8146656351000,1,3,1,0.018727869,-0.050775796,0.31340638
8146676248000,1,3,1,0.002478749,0.006938668,0.36414853
8146696268000,1,3,1,0.09700418,-0.12619331,0.5339807
8146716257000,1,3,1,-0.034245893,-0.084922105,0.46207848
8146736246000,1,3,1,-0.053548276,-0.15954044,0.32263985
8146756296000,1,3,1,0.016431421,-0.1580818,0.27082005
8146776254000,1,3,1,0.03101188,-0.056544572,0.13069859
8146796274000,1,3,1,0.008309722,-0.07093075,0.017508894
8146816110000,1,3,1,-9.209956E-4,-0.06486872,-0.03900394
8146836282000,1,3,1,-0.051147103,-0.16530779,0.1566309
8146856302000,1,3,1,-0.0049549188,-0.23898056,0.3498806
8146875833000,1,3,1,-0.009365648,-0.12644461,0.30098763
8146896280000,1,3,1,-0.035762504,-0.060035974,0.19689122
8146916299000,1,3,1,-0.09091529,-0.019731788,0.12148896
8146936258000,1,3,1,-0.10493219,0.005609723,0.18109742
8146956308000,1,3,1,-0.12719315,-0.019607333,0.13188878
8146976358000,1,3,1,-0.14489773,-0.09307268,0.2968363
8146995950000,1,3,1,-0.16135228,0.03187439,0.32485142
8147015878000,1,3,1,-0.14575389,0.047080725,0.19866505
8147036264000,1,3,1,-0.04890418,0.12617847,0.11615029
8147055887000,1,3,1,0.048738092,0.16543838,0.27004185
8147075876000,1,3,1,0.024833709,0.17354652,0.38453045
8147096323000,1,3,1,-0.049448043,0.055746287,0.35739747
8147115854000,1,3,1,-0.038721204,0.058517188,0.16857186
8147136270000,1,3,1,-0.022358209,0.055079192,0.112463385
8147155710000,1,3,1,-0.0140346885,0.06639692,0.12774506
8147176309000,1,3,1,0.005395562,0.04373333,0.13191739
8147196329000,1,3,1,0.019692928,0.05790016,0.1686081
8147215860000,1,3,1,0.046133354,0.01914093,0.24727765
